ㄴㅗㅅㅓㄴ	n o sʰ ʌ n
ㅁㅕㄴㅇㅕㄱㅎㅏㄱ	m j ʌ ɲ j ʌ kʰ a k̚
ㅁㅕㄱㅅㅏㄹ	m j ʌ k s a ɭ
ㅈㅔㅍㅜㅁ	t͡ɕ e pʰ u m
ㅇㅕㅇㄱㅜㄱㅇㅣㄴ	j ʌ ŋ ɡ u ɡ i n
ㄱㅣㅁㅈㅓㅇㅇㅣㄹㅎㅘ	k i m d͡ʑ ʌ ŋ i ɾ β w a
ㄱㅏㄴㅡㅁ	k a n ɯ m
ㅇㅜㅁㅓㄴ	u m ʌ n
ㅇㅓㄹㄱㅜㄹ	ʌ ɭ ɡ u ɭ
ㅊㅏㅇㅣㄴㅣㅅㅡ	t͡ɕʰ a i n i sʰ ɯ
ㅉㅏㅂ	t͡ɕ a p̚
ㅇㅓㅇㅁㅏㅇㅈㅣㄴㅊㅏㅇ	ʌ ŋ m a ŋ d͡ʑ i ɲ t͡ɕʰ a ŋ
ㅈㅏㅂㅈㅗㅇ	t͡ɕ a p̚ t͡ɕ o ŋ
ㅅㅣㅈㅓㄹ	ɕʰ i d͡ʑ ʌ ɭ
ㅊㅣㄹㅡㄷㅏ	t͡ɕʰ i ɾ ɯ d a
ㄱㅓㅇㅜㅅ	k ʌ u t̚
ㅈㅣㄴㅡㅇ	t͡ɕ i n ɯ ŋ
ㅁㅣㅇㅏ	m i a
ㅈㅗㅈㅣㄱㅎㅏㄱ	t͡ɕ o d͡ʑ i kʰ a k̚
ㅉㅣㅈㄷㅏ	t͡ɕ i t̚ t a
ㄲㅜㄹㅂㅓㄹ	k u ɭ b ʌ ɭ
ㅇㅗㄹㅡㄴ	o ɾ ɯ n
ㅇㅏㅍㅏㄹㅡㅌㅡㅎㅔㅇㅣㅌㅡ	a pʰ a ɾ ɯ tʰ ɯ ɦ e i tʰ ɯ
ㅊㅏㄷㅗㄹㅂㅏㄱㅇㅣ	t͡ɕʰ a d o ɭ b a ɡ i
ㅅㅜㄴㅎㅚㅅㅣㅁㅍㅏㄴㅅㅗ	sʰ u n β w e ɕʰ i m pʰ a n sʰ o
ㅇㅣㅎㅜ	i β u
ㅁㅗㄹㅌㅏ	m o ɭ tʰ a
ㅅㅜㄹ	sʰ u ɭ
ㅇㅓㄷㅣㅇㅕ	ʌ d i j ʌ
ㄱㅣㅎㅜㅎㅏㄱ	k i β u ɦ a k̚
ㅅㅏㅁㅅㅣㅂ	sʰ a m ɕʰ i p̚
ㅇㅏㅇㅣ	a i
ㅂㅗㅈㅗㄴ	p o d͡ʑ o n
ㅇㅓㅇㅜㄹㄹㅣㄷㅏ	ʌ u ʎ ʎ i d a
ㅁㅏㄴㅈㅜㄱㅜㄱ	m a ɲ d͡ʑ u ɡ u k̚
ㅇㅗㄴㄷㅜㄹㅏㅅㅡ	o n d u ɾ a sʰ ɯ
ㅆㅏㅇㄷㅗㅇㅇㅣ	s a ŋ d o ŋ i
ㅇㅡㅁㅅㅣㄱㅈㅓㅁ	ɯ m ɕʰ i k̚ t͡ɕ ʌ m
ㅇㅢㅈㅣ	ɰ i d͡ʑ i
ㄷㅟㄴㅡㅈㄷㅏ	t ɥ i n ɯ t̚ t a
ㅇㅏㄹㅁㅏㅈㄷㅏ	a ɭ m a t̚ t a
ㅇㅠㄴㅡㅇㅎㅏㄷㅏ	j u n ɯ ŋ ɦ a d a
ㅇㅏㅂㅓㄴㅣㅁ	a b ʌ n i m
ㅂㅣㄹㅗㅅㅗ	p i ɾ o sʰ o
ㅂㅣㅇㅛㅇ	p i j o ŋ
ㄹㅗㅅㅕㄴ	ɾ o ɕʰ ʌ n
ㅁㅐㄷㅏㄹㄷㅏ	m ɛ d a ɭ d a
ㄱㅣㅊㅏ	k i t͡ɕʰ a
ㅎㅓㅇㅛㅇㅎㅏㄷㅏ	h ʌ j o ŋ ɦ a d a
ㅊㅜㄹㅅㅣㄴㅅㅓㅇㅂㅜㄴ	t͡ɕʰ u ɭ ɕ i n sʰ ʌ ŋ b u n
ㅁㅏㅊㅣㄷㅏ	m a t͡ɕʰ i d a
ㅈㅏㄱㅏㄹ	t͡ɕ a ɡ a ɭ
ㄱㅗㄹㅁㅗㄱ	k o ɭ m o k̚
ㅇㅕㅁㅅㅗ	j ʌ m sʰ o
ㄴㅏㄴㅏㄴㅣ	n a n a n i
ㅇㅣㅈㅔ	i d͡ʑ e
ㅇㅣㅅㅡㄹㄹㅏㅁㄱㅛ	i sʰ ɯ ɭ ɭ a m ɡ j o
ㄴㅓㄼㅇㅣ	n ʌ ɭ b i
ㅈㅗㄱㅏㅂㅣ	t͡ɕ o ɡ a b i
ㅈㅣㅇㅏㅂ	t͡ɕ i a p̚
ㅇㅣㅂㅎㅏㄱ	i pʰ a k̚
ㅇㅗㄹㅣ	o ɾ i
ㅇㅖㅎㅜ	j e β u
ㅊㅣㄴㅊㅓㄱ	t͡ɕʰ i ɲ t͡ɕʰ ʌ k̚
ㅇㅛㅇㄷㅗ	j o ŋ d o
ㅍㅛㅈㅜㄴㅎㅘ	pʰ j o d͡ʑ u n β w a
ㅁㅏㄴㄷㅡㄹㄷㅏ	m a n d ɯ ɭ d a
ㄱㅏㅇㅅㅓㄹ	k a ŋ sʰ ʌ ɭ
ㅅㅗㄴㅅㅏㅇㅎㅏㄷㅏ	sʰ o n sʰ a ŋ ɦ a d a
ㅅㅗㄱㅁㅏㅇㅡㅁ	sʰ o ŋ m a ɯ m
ㄱㅕㅇㄱㅣㅊㅜㅇㅊㅓㅇㄷㅗㅂㅏㅇㅇㅓㄴ	k j ʌ ŋ ɡ i t͡ɕʰ u ŋ t͡ɕʰ ʌ ŋ d o b a ŋ ʌ n
ㅈㅗㅎㅇㅏㅎㅏㄷㅏ	t͡ɕ o a ɦ a d a
ㄱㅘㅇㅇㅕㄱㅅㅣ	k w a ŋ j ʌ k ɕ i
ㄱㅔㄴ	k e n
ㄴㅏㅁㄱㅡㄱ	n a m ɡ ɯ k̚
ㄸㅣㅁㅜㄴㅢㅁㅜㄹㅂㅓㅁ	t i m u n i m u ɭ b ʌ m
ㅎㅗㅌㅔㄹ	ɸʷ o tʰ e ɭ
ㄱㅗㅂㅎㅏㄷㅏ	k o pʰ a d a
ㄱㅔㅇㅡㄹㅡㄷㅏ	k e ɯ ɾ ɯ d a
ㅋㅡㄱㅣ	k x ɯ ɡ i
ㅁㅓㅁㅊㅣㅅ	m ʌ m t͡ɕʰ i t̚
ㅎㅏㄹㅁㅓㄴㅣㅁ	h a ɭ m ʌ n i m
ㅇㅕㄴㅈㅓㄱ	j ɘ ɲ d͡ʑ ʌ k̚
ㄱㅟㅇㅔㅅㅁㅏㄹ	k ɥ i e n m a ɭ
ㄷㅏㄹㅁㅜㄹㅣ	t a ɭ m u ɾ i
ㅂㅜㄹㅡㄷㅏ	p u ɾ ɯ d a
ㅊㅓㅇㅅㅗㅎㅏㄷㅏ	t͡ɕʰ ʌ ŋ sʰ o ɦ a d a
ㅇㅣㅁㅣㄷㅏㅈㅗㄹ	i m i d a d͡ʑ o ɭ
ㄴㅜㄴㅂㅗㄹㅏ	n u n b o ɾ a
ㄱㅣㄹㅣㄴㅇㅕㅇㅇㅑㅇ	k i ɾ i ɲ j ʌ ŋ j a ŋ
ㄱㅡㄹㅏㅁ	k ɯ ɾ a m
ㄱㅡㄹㅣㄱㅗ	k ɯ ɾ i ɡ o
ㅅㅔㄴㅔㄱㅏㄹ	s e n e ɡ a ɭ
ㅈㅓㄴㅅㅣ	t͡ɕ ɘ n ɕʰ i
ㅅㅗㅂㅏㄱㅎㅏㄷㅏ	sʰ o b a kʰ a d a
ㄴㅔㅇㅏㄴㄷㅔㄹㅡㅌㅏㄹㅇㅣㄴ	n e a n d e ɾ ɯ tʰ a ɾ i n
ㅇㅛㅇㅅㅏㅇㅇㅓ	j o ŋ sʰ a ŋ ʌ
ㅇㅏㅂㅣㄷㅏㄹㅁㅏ	a b i d a ɭ m a
ㄷㅗㄴㅓㅅ	t o n ʌ t̚
ㅍㅕㅎ	pʰ j ʌ t̚
ㅇㅗㄱㅅㅣㅁ	o k ɕ i m
ㅇㅣㅍ	i p̚
ㄷㅓㄴㄷㅔ	t ʌ n d e
ㄱㅡㅂ	k ɯ p̚
ㄴㅓㅁㅓ	n ʌ m ʌ
ㅁㅗㄱㅇㅛㄱㅎㅏㄷㅏ	m o ɡ j o kʰ a d a
ㅃㅕㄻ	p j ʌ m
ㄱㅕㅌ	k j ʌ t̚
ㅅㅓㅌㅜㄹㄷㅏ	sʰ ɘ tʰ u ɭ d a
ㅝ	w ʌ
ㅇㅣㄴㅈㅗㅇㅊㅏㅂㅕㄹ	i ɲ d͡ʑ o ŋ t͡ɕʰ a b j ʌ ɭ
ㅇㅠㄹㅡㅌㅡ	j u ɾ ɯ tʰ ɯ
ㄷㅏㄴㅕㅇㅗㄷㅏ	t a ɲ j ʌ o d a
ㅍㅛ	pʰ j o
ㄷㅐㅅㅜ	t ɛ sʰ u
ㅂㅕㄴㅅㅗ	p j ʌ n sʰ o
ㅇㅣㄹㅂㅜㄹㅓ	i ɭ b u ɾ ʌ
ㄷㅚㄷㅗㄹㄹㅣㄷㅏ	t w e d o ʎ ʎ i d a
ㅇㅣㄹㅅㅏㅊㅓㄴㄹㅣ	i ɭ s a t͡ɕʰ ʌ ʎ ʎ i
ㄱㅡㄱㅈㅏㅇ	k ɯ k̚ t͡ɕ a ŋ
ㅁㅜㄷㅏㅇ	m u d a ŋ
ㄱㅡㄱㅓㅅ	k ɯ ɡ ʌ t̚
ㅃㅏㄹㅉㅣㅅㅏㄴ	p a ʎ t͡ɕ i sʰ a n
ㅍㅜㄹㅡㄷㅣㅍㅜㄹㅡㄷㅏ	pʰ u ɾ ɯ d i pʰ u ɾ ɯ d a
ㅅㅜㅅㅈㅏ	sʰ u t̚ t͡ɕ a
ㅁㅗㄴㅏㅋㅗ	m o n a kʰ o
ㅇㅘㄴㅈㅓㄴㅎㅣ	w a ɲ d͡ʑ ʌ n ʝ i
ㅎㅏㄴㅇㅣㄴ	h a n i n
ㅇㅡㄴㅎㅏㄷㅏㄴ	ɯ n ɦ a d a n
ㄱㅗㅇㅣㄷㅏ	k o i d a
ㅇㅞㄴ	w e n
ㅇㅕㄹㄷㅜㄹ	j ʌ ɭ t u ɭ
ㅋㅗㄴㅅㅡㅌㅏㄴㅌㅣㄴㅜㅅㅡ	kʰ o n sʰ ɯ tʰ a n tʰ i n u sʰ ɯ
ㅎㅘㄴㅅㅡㅇ	ɸ w a n sʰ ɯ ŋ
ㅁㅗㄹㄹㅏ	m o ɭ ɭ a
ㅅㅜㄷㅗㄱㅝㄴ	sʰ u d o k w ʌ n
ㅎㅏㄴㅂㅓㄴ	h a n b ʌ n
ㅅㅑㅁㅍㅔㅇㅣㄴ	ɕʰ a m pʰ e i n
ㅂㅔㅌㅡㄴㅏㅁ	p e tʰ ɯ n a m
ㅇㅓㄹㅕㅂㄷㅏ	ʌ ɾ j ʌ p̚ t a
ㅂㅕㄴㅂㅣ	p j ʌ n b i
ㅅㅓㅇㅈㅗ	sʰ ʌ ŋ d͡ʑ o
ㅍㅜㅇ	pʰ u ŋ
ㅇㅝㄴㅈㅏㅍㅗㄱㅌㅏㄴ	w ʌ ɲ d͡ʑ a pʰ o k̚ tʰ a n
ㄷㅓㅎㅏㄷㅏ	t ʌ ɦ a d a
ㄱㅓㅁㅇㅕㄱ	k ʌ m j ʌ k̚
ㅂㅗㅇㅣㄷㅏ	p o i d a
ㅂㅏㄱㅈㅔ	p a k̚ t͡ɕ e
ㄴㅕㄴ	ɲ j ʌ n
ㅈㅏㄷㅗㅇ	t͡ɕ a d o ŋ
ㅂㅏㄴㄷㅗㅊㅔ	p a n d o t͡ɕʰ e
ㄱㅑㅇㅜㅅㄱㅓㄹㅣㄷㅏ	k j a u t̚ k ʌ ɾ i d a
ㄷㅐㅅㅏ	t ɛ sʰ a
ㅅㅗㅅㅡ	sʰ o sʰ ɯ
ㄴㅣㅈㅔㄹㅡ	n i d͡ʑ e ɾ ɯ
ㅇㅏㄹㄹㅏㄷㅣㄴ	a ɭ ɭ a d i n
ㄱㅣㅁㅁㅔㄹ	k i m m e ɭ
ㅂㅏㄴㅉㅏㄱㅇㅣㄷㅏ	p a ɲ t͡ɕ a ɡ i d a
ㅅㅜㄴㅡㅇ	sʰ u n ɯ ŋ
ㄱㅜㅇㅑㄱㅅㅓㅇㄱㅕㅇ	k u j a k s ʌ ŋ ɡ j ʌ ŋ
ㅇㅏㄱㅇㅕㅇㅎㅑㅇ	a ɡ j ʌ ŋ ʝ j a ŋ
ㄹㅗㅂㅗㅌㅡ	ɾ o b o tʰ ɯ
ㅅㅗㄹㄹㅗㅁㅗㄴ	sʰ o ɭ ɭ o m o n
ㄷㅐㄷㅏ	t ɛ d a
ㅎㅏㄴㅇㅕㅇ	h a ɲ j ʌ ŋ
ㄱㅣㅇㅕㄱ	k i j ʌ k̚
ㅇㅔㄴㅓㅈㅣ	e n ʌ d͡ʑ i
ㅊㅜㅇㄱㅗ	t͡ɕʰ u ŋ ɡ o
ㅆㅣㅂㅎㅏㄷㅏ	ɕ i pʰ a d a
ㅃㅗㅃㅗ	p o p o
ㄱㅏㄹㅡㄷㅏ	k a ɾ ɯ d a
ㄱㅏㄹㅏㄷㅔ	k a ɾ a d e
ㄴㅜㄴㄲㅗㅊ	n u n k o t̚
ㅅㅡㅌㅔㅇㅣㅍㅡㄹㄹㅓ	sʰ ɯ tʰ e i pʰ ɯ ɭ ɭ ʌ
ㅇㅢㄹㅛ	ɰ i ɾ j o
ㄲㅓㅍㅜㄹ	k ʌ pʰ u ɭ
ㅎㅘㄱㅇㅣㄴㅎㅏㄷㅏ	ɸ w a ɡ i n ɦ a d a
ㄱㅏㄱㄱㅜㄱ	k a k̚ k u k̚
ㅇㅑㅇㅂㅗㅇㄱㅏ	j a ŋ b o ŋ ɡ a
ㅅㅓㅁㅅㅓ	sʰ ʌ m sʰ ʌ
ㅆㅏㅇ	s a ŋ
ㅈㅗㅍㅣㅂㅗㄹㄹㅏㄱ	t͡ɕ o pʰ i b o ɭ ɭ a k̚
ㅂㅏㄹㄷㅏㄹㅎㅏㄷㅏ	p a ɭ t a ɾ ɦ a d a
ㅆㅏㅇㅈㅓㅁ	s a ŋ d͡ʑ ʌ m
ㅇㅏㅇㅋㅔㅌㅡ	a ŋ kʰ e tʰ ɯ
ㄹㅕㄱ	ɾ j ʌ k̚
ㅎㅏㅇㄱㅗㅇㅁㅗㅎㅏㅁ	h a ŋ ɡ o ŋ m o ɦ a m
ㅅㅜㅇㅕㅁㅅㅜㄹㅣ	sʰ u j ʌ m sʰ u ɾ i
ㄷㅗㅇㅇㅢ	t o ŋ ɰ i
ㅍㅔㄴㅏㄴㅌㅡㄹㅔㄴ	pʰ e n a n tʰ ɯ ɾ e n
ㅇㅣㄹㄷㅗㅇ	i ɭ t o ŋ
ㄷㅜㅇㅈㅣ	t u ŋ d͡ʑ i
ㄷㅏㄹㄹㅏㅈㅣㄷㅏ	t a ɭ ɭ a d͡ʑ i d a
ㄱㅕㅇㅎㅓㅁㅊㅣ	k j ʌ ŋ ɦ ʌ m t͡ɕʰ i
ㄷㅏㄲㄷㅏ	t a k̚ t a
ㄴㅏㄷㅏ	n a d a
ㅈㅜㅇㄱㅖ	t͡ɕ u ŋ ɡ j e
ㅅㅏㅇㅓㅂ	sʰ a ʌ p̚
ㅌㅏㄴㅏㅋㅡ	tʰ a n a k x ɯ
ㅇㅣㅁ	i m
ㅂㅔㄴㄸㅗ	p e n t o
ㄱㅡㄹㅆㅣ	k ɯ ɭ ɕ i
ㅇㅣㅅㅣㅁㅈㅓㄴㅅㅣㅁ	i ɕʰ i m d͡ʑ ʌ n ɕʰ i m
ㄷㅡㅇㅈㅏㅇ	t ɯ ŋ d͡ʑ a ŋ
ㅅㅏㅁㅜㅅㅣㄹ	sʰ a m u ɕʰ i ɭ
ㄱㅗㅇㄱㅛ	k o ŋ ɡ j o
ㅈㅓㅇㅈㅔ	t͡ɕ ʌ ŋ d͡ʑ e
ㄲㅜㅈㅣㅈㄷㅏ	k u d͡ʑ i t̚ t a
ㅁㅏㅍㅏㄹㅏㅁ	m a pʰ a ɾ a m
ㅅㅣㄷ	ɕʰ i t̚
ㅂㅡㄹㅣㅌㅡㄴ	p ɯ ɾ i tʰ ɯ n
ㅈㅣㄱㅈㅓㅂㅈㅓㄱ	t͡ɕ i k̚ t͡ɕ ʌ p̚ t͡ɕ ʌ k̚
ㄹㅕㄱㅝㄴ	ɾ j ʌ ɡ w ʌ n
ㅂㅜㄱㄷㅗㅇ	p u k̚ t o ŋ
ㅎㅐㅁㅕㄴ	h ɛ m j ʌ n
ㄴㅏㅊ	n a t̚
ㅂㅏㄴㅈㅜ	p a ɲ d͡ʑ u
ㅈㅏㅁㅇㅕㄹ	t͡ɕ a m j ʌ ɭ
ㅇㅣㄴㅅㅏㅁ	i n sʰ a m
ㅌㅗㅇㅈㅗㄹㅣㅁ	tʰ o ŋ d͡ʑ o ɾ i m
ㅈㅓㅁ	t͡ɕ ʌ m
ㅍㅗㅋㅡ	pʰ o k x ɯ
ㄱㅗㅇㄱㅣㅂㅏㅇㅅㅓㄱㅈㅏㄷㅗㅇㅊㅏ	k o ŋ ɡ i b a ŋ sʰ ʌ k̚ t͡ɕ a d o ŋ t͡ɕʰ a
ㄷㅗㄹㄱㅏㅈㅏㅁㅣ	t o ɭ ɡ a d͡ʑ a m i
ㅍㅗㄱㄷㅗㅇ	pʰ o k̚ t o ŋ
ㅅㅣㄱㅁㅜㄹ	ɕʰ i ŋ m u ɭ
ㅌㅓㄹㅅㅣㄹ	tʰ ʌ ɭ ɕʰ i ɭ
ㄱㅘㅈㅏ	k w a d͡ʑ a
ㅆㅏㄹㅁㅣㄲㅜㄹㅣ	s a ɭ m i k u ɾ i
ㅂㅜㅎㅘㄹㅈㅓㄹ	p u β w a ʎ t͡ɕ ʌ ɭ
ㄸㅣㅇㅎㅗㅇㅏ	t i ŋ β o a
ㅇㅏㅍㅡㄷㅏ	a pʰ ɯ d a
ㅊㅏㅇㅇㅓㅂ	t͡ɕʰ a ŋ ʌ p̚
ㅇㅠㄱㅣㅊㅔ	j u ɡ i t͡ɕʰ e
ㅂㅏㄹㄹㅏㄹㄹㅏㅇㅣㅋㅏ	p a ɭ ɭ a ɭ ɭ a i kʰ a
ㄱㅖㅅㅏㄴㅅㅓ	k j e sʰ a n sʰ ʌ
ㄱㅟㅁㅣㅌㅌㅓㄹ	k ɥ i m i t̚ tʰ ʌ ɭ
ㅁㅏㅊㅟ	m a t͡ɕʰ ɥ i
ㄴㅏㅍㅏㄹㄲㅗㅊ	n a pʰ a ɭ k o t̚
ㅊㅜㄹㄴㅏㅂㄱㅖ	t͡ɕʰ u ɭ ɭ a p̚ k j e
ㅇㅝㄴㅈㅜㅍㅣㄹ	w ʌ ɲ d͡ʑ u pʰ i ɭ
ㅍㅣㄹㄷㅡ	pʰ i ɭ d ɯ
ㄱㅝㄴㅎㅏㄷㅏ	k w ɘ n ɦ a d a
ㄷㅗㄱㅈㅏ	t o k̚ t͡ɕ a
ㅍㅗㄹㄹㅣㅁㅓ	pʰ o ʎ ʎ i m ʌ
ㅂㅞㄺ	p w e k̚
ㅍㅣㄹㅏㄴ	pʰ i ɾ a n
ㅌㅚㄱㅡㄴㅎㅏㄷㅏ	tʰ w e ɡ ɯ n ɦ a d a
ㅌㅗㅇㅍㅜㅇ	tʰ o ŋ pʰ u ŋ
ㅂㅏㅇㅊㅣㅎㅏㄷㅏ	p a ŋ t͡ɕʰ i ɦ a d a
ㅊㅓㄴㅈㅏ	t͡ɕʰ ʌ ɲ d͡ʑ a
ㅇㅗㄹㄹㅣㅁㅁㅏㄹ	o ʎ ʎ i m m a ɭ
ㅎㅏㄷㅗ	h a d o
ㅁㅏㅁㅜㄹㅣ	m a m u ɾ i
ㄱㅏㄹㅜ	k a ɾ u
ㅋㅏㄹㄹㅗㄹㅣ	kʰ a ɭ ɭ o ɾ i
ㄷㅟㅇㄱㅜㄹㄷㅟㅇㄱㅜㄹ	t ɥ i ŋ ɡ u ɭ d ɥ i ŋ ɡ u ɭ
ㅇㅣㄹㅋㅓㄷㄷㅏ	i ɭ kʰ ʌ t̚ t a
ㅇㅗㄹㄹㅏㅇㅗㄷㅏ	o ɭ ɭ a o d a
ㅅㅡㅌㅏㄷㅣㅇㅜㅁ	sʰ ɯ tʰ a d i u m
ㅎㅏㅁㄲㅔ	h a m k e
ㅎㅚㄷㅏㅁ	ɸ w e d a m
ㄱㅝㄴㄷㅏㅇ	k w ʌ n d a ŋ
ㅂㅏㄴㄴㅕㄴ	p a n ɲ j ʌ n
ㅇㅓㅉㅣㅎㅏㄷㅏ	ʌ t͡ɕ i ɦ a d a
ㅁㅜㅇㅛㅇㅎㅏㄷㅏ	m u j o ŋ ɦ a d a
ㅍㅔㄴㅏㅈㅣㄴ	pʰ e n a d͡ʑ i n
ㅎㅏㄴㅆㅏㅇ	h a n s a ŋ
ㅎㅐㄷㅗㅇ	h ɛ d o ŋ
ㄱㅗㄾ	k o ɭ
ㅊㅏㄹㅣㅁ	t͡ɕʰ a ɾ i m
ㅇㅏㅂㄷㅗ	a p̚ t o
ㄷㅏㅇㅣㅇㅏㅁㅗㄴㄷㅡ	t a i a m o n d ɯ
ㄱㅡㅂㅇㅕ	k ɯ b j ʌ
ㅂㅣㅅ	p i t̚
ㄴㅔㅁㅗㄲㅗㄹ	n e m o k o ɭ
ㅌㅏㄴㅇㅑㄱㄱㅗ	tʰ a ɲ j a k̚ k o
ㄷㅐㅈㅜㅇㅁㅜㄴㅎㅘ	t ɛ d͡ʑ u ŋ m u n β w a
ㅇㅚㅅㅗㄴㅈㅏ	w e sʰ o ɲ d͡ʑ a
ㅎㅗㅅㅜ	ɸʷ o sʰ u
ㅎㅚㄱㄷㅡㄱㅎㅏㄷㅏ	ɸ w e k̚ t ɯ kʰ a d a
ㅇㅢㅎㅚ	ɰ i β w e
ㄴㅏㅁㅈㅏㄱ	n a m d͡ʑ a k̚
ㅅㅣㅂㅔㄹㅣㅇㅏ	ɕʰ i b e ɾ i a
ㄱㅏㄷㅜㄴㅕㅅㅓㅇ	k a d u ɲ j ʌ sʰ ʌ ŋ
ㅇㅏㅍㅈㅏㅇㅅㅓㄷㅏ	a p̚ t͡ɕ a ŋ sʰ ʌ d a
ㅈㅣㅂㅜㅌㅣ	t͡ɕ i b u tʰ i
ㅋㅏㄹㅡㅁㅏ	kʰ a ɾ ɯ m a
ㄱㅜㄴㅣ	k u n i
ㅁㅔㅅㅣㅈㅣ	m e ɕʰ i d͡ʑ i
ㅁㅏㄹㅡㄷㅏ	m a ɾ ɯ d a
ㅅㅡㅋㅏㄴㄷㅠㅁ	sʰ ɯ kʰ a n d j u m
ㄱㅓㄴㅅㅓㄹㅎㅏㄷㅏ	k ɘ n sʰ ʌ ɾ ɦ a d a
ㅎㅘㅈㅏㅇㅈㅏㅇ	ɸ w a d͡ʑ a ŋ d͡ʑ a ŋ
ㅂㅜㄹㄱㅜㅅㅗㄱ	p u ɭ ɡ u sʰ o k̚
ㅍㅓㄹㄹㅓㄱㅍㅓㄹㄹㅓㄱ	pʰ ʌ ɭ ɭ ʌ k̚ pʰ ʌ ɭ ɭ ʌ k̚
ㄱㅝㄴ	k w ʌ n
ㄱㅏㅁㅁㅣㄹㅛ	k a m m i ɾ j o
ㄷㅏㄹㅋㅗㅁㅎㅏㄷㅏ	t a ɭ kʰ o m ɦ a d a
ㅅㅏㅁㅕㄴ	sʰ a m j ʌ n
ㅎㅗㄹㄹㅗ	ɸʷ o ɭ ɭ o
ㅂㅓㄹㅇㅣㄷㅏ	p ɘ ɾ i d a
ㅍㅕㄴ	pʰ j ʌ n
ㅂㅗㅇㅣㄹㄹㅓ	p o i ɭ ɭ ʌ
ㅅㅏㄱㅣㄲㅜㄴ	sʰ a ɡ i k u n
ㅎㅜㄱㅕㄴㅇㅣㄴ	ɸʷ u ɡ j ʌ n i n
ㅅㅏㅌ	sʰ a t̚
ㅇㅣㅋㅔㅂㅏㄴㅏ	i kʰ e b a n a
ㅇㅕㄹㅂㅏㄴ	j ʌ ɭ b a n
ㄱㅘㄴㅍㅜㅇㄱㅡㅁ	k w a n pʰ u ŋ ɡ ɯ m
ㅋㅡㄹㅗㅇㅏㅌㅣㅇㅏ	k x ɯ ɾ o a tʰ i a
ㄱㅜㅇㅏㄴㅣㄷㅣㄴ	k u a n i d i n
ㅋㅗㅌㅡㄷㅣㅂㅜㅇㅏㄹㅡ	kʰ o tʰ ɯ d i b u a ɾ ɯ
ㅇㅕㄹㅇㅕㄷㅓㄼ	j ʌ ʎ ʎ j ʌ d ʌ ɭ
ㄱㅕㅇㅈㅔ	k j ʌ ŋ d͡ʑ e
ㅂㅏ	p a
ㄱㅏㅁㄱㅏㄱㅈㅓㄱ	k a m ɡ a k̚ t͡ɕ ʌ k̚
ㅈㅏㅇㄱㅘㄴ	t͡ɕ a ŋ ɡ w a n
ㅈㅓㄴㅎㅏㄴ	t͡ɕ ʌ n ɦ a n
ㅈㅓㅇㅈㅓㄱㅂㅜㄴ	t͡ɕ ʌ ŋ d͡ʑ ʌ k̚ p u n
ㅅㅡㄹㄱㅣ	sʰ ɯ ɭ ɡ i
ㅎㅏㄹㄹㅖㅃㅡ	h a ʎ ʎ j e p ɯ
ㅇㅜㅈㅓㅇ	u d͡ʑ ʌ ŋ
ㅌㅗㅇㄹㅗ	tʰ o ŋ n o
ㅁㅓㄹㅣㅁㅏㄹ	m ʌ ɾ i m a ɭ
ㅇㅗㅁㅜㄴ	o m u n
ㅇㅣㄴㅈㅔ	i ɲ d͡ʑ e
ㅆㅏㄹㄱㅜㄱㅅㅜ	s a ɭ ɡ u k s u
ㄷㅏㅎㄷㅏ	t a tʰ a
ㅇㅓㄹㄹㅜㄱㅁㅏㄹ	ʌ ɭ ɭ u ŋ m a ɭ
ㅁㅐㄷㅏㄹㄹㅣㄷㅏ	m ɛ d a ʎ ʎ i d a
ㅁㅛㅈㅣ	m j o d͡ʑ i
ㄱㅜㄺㄷㅏ	k u k̚ t a
ㅇㅣㄴㄱㅝㄴ	i n k w ʌ n
ㅂㅗㅈㅏㅇ	p o d͡ʑ a ŋ
ㅆㅏㅇㄷㅜㅇㅇㅣ	s a ŋ d u ŋ i
ㄱㅏㄱㅈㅗㅇ	k a k̚ t͡ɕ o ŋ
ㅅㅜㅇㅡㄴ	sʰ u ɯ n
ㅊㅗㄴㅡㅇㄹㅕㄱ	t͡ɕʰ o n ɯ ŋ ɲ j ʌ k̚
ㅅㅜㄹㅈㅣㅂ	sʰ u ʎ t͡ɕ i p̚
ㅍㅏㅊㅜㅇ	pʰ a t͡ɕʰ u ŋ
ㄷㅏㅇ	t a ŋ
ㅂㅣㅎㅏㄷㅏ	p i ɦ a d a
ㅍㅏㄹㅁㅣㅌㅡㅅㅏㄴ	pʰ a ɭ m i tʰ ɯ sʰ a n
ㅇㅢㅅㅣㄱ	ɰ i ɕʰ i k̚
ㄱㅣㅇㅕㅎㅏㄷㅏ	k i j ʌ ɦ a d a
ㄷㅐㄷㅏㄴㅎㅏㄷㅏ	t ɛ d a n ɦ a d a
ㄷㅏㄴㅇㅕㅂㄱㅣ	t a ɲ j ʌ p̚ k i
ㅂㅣㄴㅂㅏㅇ	p i n b a ŋ
ㅎㅡㅂㅎㅕㄹㄱㅟ	x ɯ pʰ j ʌ ɭ ɡ ɥ i
ㅈㅓㅁㅊㅏ	t͡ɕ ɘ m t͡ɕʰ a
ㅅㅣㅇㅣㄴ	ɕʰ i i n
